"id","mssubclass","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
637,"1-STORY 1945 & OLDER",51,6120,0,800,264,60000,-0.06523958345214604281,-0.02055120747010577952,-0.33355439843885851192,-0.13478969454222625966,-0.12985752079456538797,-0.16792278279462707818
355,"1-1/2 STORY FINISHED ALL AGES",60,8400,240,1595,940,140000,-0.03441766564392686473,-0.00989426292828428334,-0.16430193017369631164,0.01498423160698248186,-0.01921922292222496244,-0.05682710163923199417
1279,"2-STORY 1946 & NEWER",75,9473,577,2031,1128,237000,0.01695219736977176541,-0.00487895525575162308,0.07335674401530227793,0.09712439739447306211,0.01155000784700580679,0.07787641176168454520
1403,"1-STORY 1946 & NEWER ALL STYLES",64,6762,662,1294,1286,193879,-0.02071903550694056336,-0.01755043624385604244,0.13330032652588055719,-0.04172262596649151965,0.03740925498284868732,0.01799445092291215248
747,"2-STORY 1946 & NEWER",NULL,8795,554,2256,952,236000,NULL,-0.00804799402739854168,0.05713671580655756707,0.13951324441783402670,-0.01725522946886980696,0.07648771574724210665
222,"2-STORY 1946 & NEWER",NULL,8068,390,2267,1010,200000,NULL,-0.01144606362472495735,-0.05851913750796993646,0.14158558805008722941,-0.00776259444431988879,0.02649465922731431884
1006,"SPLIT OR MULTI-LEVEL",65,8385,328,985,985,149900,-0.01729437797269398801,-0.00996437440553310898,-0.10224269180980350487,-0.09993664254524057768,-0.01185424747214312938,-0.04307901109625185252
1324,"1-STORY 1945 & OLDER",50,5330,0,708,420,82500,-0.06866424098639261815,-0.02424374527187726285,-0.33355439843885851192,-0.15212202310288940963,-0.10432560590094836669,-0.13667712246967221080
1008,"2-STORY PUD - 1946 & NEWER",21,2217,286,1092,546,88000,-0.16797930947954330308,-0.03879421385025020917,-0.13186187375620688992,-0.07977839084968669674,-0.08370367464071923412,-0.12903929439023879878
777,"1-STORY 1946 & NEWER ALL STYLES",86,11210,865,1614,1614,221500,0.05462343024648409418,0.00323995380966238519,0.27645970593349691827,0.01856373424451074109,0.09109174270788960385,0.05635162353782674767
164,"1-1/2 STORY - UNFINISHED ALL AGES",55,5500,0,882,882,103200,-0.05154095331515974144,-0.02344914852972390568,-0.33355439843885851192,-0.11934131473815693035,-0.02871185794677488061,-0.10793111497071373281
1098,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,3696,461,1088,1074,170000,NULL,-0.03188122219351600178,-0.00844861564619278554,-0.08053197035232422500,0.00271203730690760712,-0.01516622120595883766
1325,"1-STORY 1946 & NEWER ALL STYLES",75,9986,895,1795,1795,147000,0.01695219736977176541,-0.00248114273384178644,0.29761626446664219330,0.05266320673885889482,0.12071531062932986571,-0.04710622953813492432
453,"2-STORY 1946 & NEWER",NULL,9303,422,1756,872,204000,NULL,-0.00567355199790498025,-0.03595214173928164309,0.04531580658814299429,-0.03034851915790417684,0.03204944328508407305
922,"DUPLEX - ALL STYLES AND AGES",67,8777,0,2200,1272,145900,-0.01044506290420083733,-0.00813212780009713244,-0.33355439843885851192,0.12896313138090863107,0.03511792928726767259,-0.04863379515402160672
787,"1-1/2 STORY FINISHED ALL AGES",60,10800,416,1652,686,139000,-0.03441766564392686473,0.00132357343152781790,-0.04018345344591069810,0.02572273951956725955,-0.06079041768490908682,-0.05821579765367443272
186,"2-1/2 STORY ALL AGES",90,22950,840,3608,1107,475000,0.06832206038347039555,0.05811387000307658043,0.25882924048920918907,0.39422311630931857832,0.00811301930363428470,0.40838606319898492015
501,"2-STORY PUD - 1946 & NEWER",21,1890,264,1218,672,113000,-0.16797930947954330308,-0.04032264405427460796,-0.14737668334718009161,-0.05604063651660455657,-0.06308174338049010155,-0.09432189402917783502
750,"1-1/2 STORY FINISHED ALL AGES",50,8405,240,1529,0,98000,-0.06866424098639261815,-0.00987089243586800813,-0.16430193017369631164,0.00255016981346326558,-0.17306537676837880859,-0.11515233424581441328
545,"2-STORY 1946 & NEWER",58,17104,426,1496,654,179665,-0.04126698071242001541,0.03078909026996760382,-0.03313126726819560642,-0.00366686108329634256,-0.06602773356052283478,-0.00174447422637266907
182,"2-STORY 1945 & OLDER",54,7588,216,1802,793,200100,-0.05496561084940631678,-0.01368963089668737760,-0.18122717700021253166,0.05398197086847456927,-0.04327814272582561710,0.02663352882875856270
977,"1-STORY 1945 & OLDER",51,5900,0,869,440,85500,-0.06523958345214604281,-0.02157950913642188880,-0.33355439843885851192,-0.12179044812172889719,-0.10105228347868977422,-0.13251103442634489515
18,"DUPLEX - ALL STYLES AND AGES",72,10791,516,1296,0,90000,0.00667822476703203938,0.00128150654517852252,0.03033840833124021869,-0.04134583621517275552,-0.17306537676837880859,-0.12626190236135392168
528,"2-STORY 1946 & NEWER",67,14948,858,2713,1452,446261,-0.01044506290420083733,0.02071173394006973288,0.27152317560909635409,0.22560970259417163031,0.06457783108759500483,0.36847632843992367866
27,"1-STORY 1946 & NEWER ALL STYLES",60,7200,576,900,900,134800,-0.03441766564392686473,-0.01550318110819033396,0.07265152539753076876,-0.11595020697628805318,-0.02576586776674214738,-0.06404832091433267463
811,"1-STORY 1946 & NEWER ALL STYLES",78,10140,484,1309,1040,181000,0.02722616997251149144,-0.00176133156742050994,0.00777141256255192532,-0.03889670283160078868,-0.00285261081093200008,0.00010943495290798639
563,"1-STORY 1945 & OLDER",63,13907,0,996,996,108000,-0.02414369304118713870,0.01584599741900123396,-0.33355439843885851192,-0.09786429891298737496,-0.01005392013990090352,-0.10126537410139002777
143,"1-1/2 STORY FINISHED ALL AGES",71,8520,720,1385,910,166000,0.00325356723278546404,-0.00933337111029367828,0.17420300635662808893,-0.02457869228148775175,-0.02412920655561285115,-0.02072100526372859186
496,"1-STORY 1945 & OLDER",60,7879,0,720,720,34900,-0.03441766564392686473,-0.01232946823806016032,-0.33355439843885851192,-0.14986128459497682485,-0.05522576956706947962,-0.20277905275713228579
58,"2-STORY 1946 & NEWER",89,11645,565,1720,860,196500,0.06489740284922382021,0.00527318664987832854,0.06489412060204416791,0.03853359106440523996,-0.03231251261125933232,0.02163422317676578392
228,"2-STORY PUD - 1946 & NEWER",21,1869,280,987,483,106000,-0.16797930947954330308,-0.04042080012242296385,-0.13609318546283594492,-0.09955985279392181355,-0.09401464027083380041,-0.10404276613027490487
667,"2-STORY 1946 & NEWER",NULL,18450,596,2380,1021,129000,NULL,0.03708042682842889060,0.08675589775296095212,0.16287420899959740273,-0.00596226711207766293,-0.07210275779809881822
814,"1-STORY 1946 & NEWER ALL STYLES",75,9750,301,1442,1442,157900,0.01695219736977176541,-0.00358422997588997640,-0.12128359448963425240,-0.01384018436890297406,0.06294116987646570859,-0.03196944298071234412
668,"1-STORY 1946 & NEWER ALL STYLES",65,8125,575,1679,1408,193500,-0.01729437797269398801,-0.01117964001117941994,0.07194630677975925959,0.03080940116237057530,0.05737652175862610139,0.01746813513343846827
294,"2-STORY 1946 & NEWER",NULL,16659,539,2263,795,235000,NULL,0.02870911644491911005,0.04655843653998492955,0.14083200854744970115,-0.04295081048359975786,0.07509901973279966810
850,"SPLIT OR MULTI-LEVEL",80,9600,512,1855,528,187000,0.03407548504100464212,-0.00428534474837823272,0.02751753386015418202,0.06396689927842181871,-0.08664966482075196735,0.00844161103956261769
481,"1-STORY 1946 & NEWER ALL STYLES",98,16033,772,1850,1833,326000,0.09571932065744299829,0.02578313079440145364,0.21087437448074656566,0.06302492490012490838,0.12693462323162119141,0.20147035704706157617
926,"1-STORY 1946 & NEWER ALL STYLES",NULL,15611,540,1126,1126,175000,NULL,0.02381066123446782584,0.04726365515775643872,-0.07337296507726770654,0.01122267560477994755,-0.00822274113374664491
645,"1-STORY 1946 & NEWER ALL STYLES",85,9187,478,1766,1766,370878,0.05119877271223751884,-0.00621574742196256515,0.00354010085592287031,0.04719975534473681494,0.11596899311705490663,0.26379225678320933343
1009,"1-STORY 1946 & NEWER ALL STYLES",43,12118,550,1710,1710,240000,-0.09263684372611864555,0.00748403523245796350,0.05431584133547153039,0.03664964230781141931,0.10680369033473084771,0.08204249980501186085
1460,"1-STORY 1946 & NEWER ALL STYLES",75,9937,276,1256,1256,147500,0.01695219736977176541,-0.00271017355952128351,-0.13891405993392198159,-0.04888163124154803811,0.03249927134946079861,-0.04641188153091370504
607,"1-STORY 1946 & NEWER ALL STYLES",82,12464,576,1040,1040,152000,0.04092480010949779281,0.00910127330766420809,0.07265152539753076876,-0.08957492438397456411,-0.00285261081093200008,-0.04016274946592273157
438,"1-1/2 STORY - UNFINISHED ALL AGES",50,6000,180,904,884,119000,-0.06866424098639261815,-0.02111209928809638458,-0.20661504723998686171,-0.11519662747365052492,-0.02838452570454902136,-0.08598971794252320372
382,"1-STORY 1946 & NEWER ALL STYLES",60,7200,572,1301,1293,187750,-0.03441766564392686473,-0.01550318110819033396,0.06983065092644473209,-0.04040386183687584520,0.03855491783063919468,0.00948313305039444660
258,"1-STORY 1946 & NEWER ALL STYLES",68,8814,660,1604,1604,220000,-0.00702040536995426199,-0.00795918615621669588,0.13188988929033753886,0.01667978548791692044,0.08945508149676030761,0.05426857951616308985
853,"2-1/2 STORY ALL AGES",53,7128,240,1646,918,164000,-0.05839026838365289212,-0.01583971619898469700,-0.16430193017369631164,0.02459237026561096716,-0.02281987758670941416,-0.02349839729261346896
378,"2-STORY 1946 & NEWER",102,11143,610,2466,1580,340000,0.10941795079442929966,0.00292678921128429737,0.09662895840176208047,0.17907616830630426031,0.08552709459004999664,0.22091210124925571587
483,"2-STORY 1945 & OLDER",50,2500,164,1826,910,155000,-0.06866424098639261815,-0.03747144397948903223,-0.21789854512433100839,0.05850344788429973883,-0.02412920655561285115,-0.03599666142259541591
1349,"1-STORY 1946 & NEWER ALL STYLES",NULL,16196,514,1494,1482,215000,NULL,0.02654500884717202552,0.02892797109569720035,-0.00404365083461510669,0.06948781472098289354,0.04732509944395089710
1050,"1-STORY 1946 & NEWER ALL STYLES",60,11100,308,930,0,84900,-0.03441766564392686473,0.00272580297650433055,-0.11634706416523368822,-0.11029836070650659124,-0.17306537676837880859,-0.13334425203501035828
84,"1-STORY 1946 & NEWER ALL STYLES",80,8892,461,1065,1065,126500,0.03407548504100464212,-0.00759460647452280259,-0.00844861564619278554,-0.08486505249249001249,0.00123904221689124051,-0.07557449783420491460
799,"2-STORY 1946 & NEWER",104,13518,820,3140,1926,485000,0.11626726586292245034,0.01402777310901502255,0.24472486813377900571,0.30605431450072777199,0.14215557249512364640,0.42227302334340930565
276,"1-1/2 STORY FINISHED ALL AGES",55,7264,672,1548,952,205000,-0.05154095331515974144,-0.01520403880526201126,0.14035251270359564887,0.00612967245099152481,-0.01725522946886980696,0.03343813929952651160
646,"1-STORY 1946 & NEWER ALL STYLES",NULL,10530,576,981,981,143250,NULL,0.000061566841048956507514,0.07265152539753076876,-0.10069022204787810593,-0.01250891195659484787,-0.05231383959229406888
1259,"SPLIT OR MULTI-LEVEL",59,9587,400,1166,856,190000,-0.03784232317817344007,-0.00434610802866054827,-0.05146695133025484478,-0.06583717005089242394,-0.03296717709571105082,0.01260769908288993334
1044,"2-STORY 1946 & NEWER",86,11839,514,2329,1475,262280,0.05462343024648409418,0.00617996175562980673,0.02892797109569720035,0.15326607034096891743,0.06834215187319238617,0.11298264700678939175
379,"1-STORY 1946 & NEWER ALL STYLES",88,11394,834,1856,1856,394432,0.06147274531497724486,0.00409998793058131295,0.25459792878258013406,0.06415529415408120077,0.13069894401721857275,0.29650160270738653104
320,"SPLIT OR MULTI-LEVEL",NULL,14115,588,1472,1372,187500,NULL,0.01681820990351828274,0.08111414881078887877,-0.00818833809912151211,0.05148454139856063494,0.00913595904678383697
942,"2-STORY 1946 & NEWER",NULL,8755,390,2060,992,214000,NULL,-0.00823495796672874337,-0.05851913750796993646,0.10258784878859514199,-0.01070858462435262201,0.04593640342950845855
1062,"1-STORY 1945 & OLDER",120,18000,1248,894,894,81000,0.17106178641086765582,0.03497708251096412162,0.54655843653998492955,-0.11708057623024434557,-0.02674786449341972512,-0.13876016649133586863
115,"2-STORY 1945 & OLDER",61,7259,180,2320,1028,259500,-0.03099300810968028938,-0.01522740929767828648,-0.20661504723998686171,0.15157051646003447884,-0.00481660426428715556,0.10912207208663941258
1458,"2-STORY 1945 & OLDER",66,9042,252,2340,1152,266500,-0.01386972043844741267,-0.00689349170203454626,-0.15583930676043820162,0.15533841397322212014,0.01547799475371611776,0.11884294418773648243
97,"1-STORY 1946 & NEWER ALL STYLES",78,10264,472,1588,1588,214000,0.02722616997251149144,-0.00118174335549688471,-0.00069121085070618470,0.01366546747736680740,0.08683642355895343363,0.04593640342950845855
108,"1-STORY 1946 & NEWER ALL STYLES",50,6000,250,789,789,115000,-0.06866424098639261815,-0.02111209928809638458,-0.15724974399598121996,-0.13686203817447946238,-0.04393280721027733560,-0.09154450200029295792
59,"2-STORY 1946 & NEWER",66,13682,641,2945,1410,438780,-0.01386972043844741267,0.01479432526026884947,0.11849073555267886467,0.26931731374714826935,0.05770385400085196064,0.35808749355587979586
589,"1-STORY 1946 & NEWER ALL STYLES",65,25095,452,1473,1437,143000,-0.01729437797269398801,0.06813981124965864591,-0.01479558320613636805,-0.00799994322346213005,0.06212283927090106047,-0.05266101359590467852
127,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,4928,440,958,1078,128000,NULL,-0.02612273286214578981,-0.02325820661939447807,-0.10502330418804389343,0.00336670179135932561,-0.07349145381254125677
1285,"1-1/2 STORY FINISHED ALL AGES",50,9638,336,2447,804,169000,-0.06866424098639261815,-0.00410772900601454112,-0.09660094286763143152,0.17549666566877600107,-0.04147781539358339124,-0.01655491722040127621
1167,"1-STORY 1946 & NEWER ALL STYLES",64,10475,776,1694,1694,245350,-0.02071903550694056336,-0.00019550857553007081,0.21369524895183260233,0.03363532429726130627,0.10418503239692397373,0.08947202348227890710
555,"2-STORY 1946 & NEWER",85,10625,871,2046,998,284000,0.05119877271223751884,0.00050560619695818551,0.28069101764012597327,0.09995032052936379309,-0.00972658789767504427,0.14314512444047915706
329,"2-1/2 STORY ALL AGES",NULL,11888,441,2134,844,214500,NULL,0.00640899258130930379,-0.02255298800162296890,0.11652906958738941479,-0.03493117054906620630,0.04663075143672967782
682,"1-1/2 STORY FINISHED ALL AGES",55,4500,281,1520,793,159434,-0.05154095331515974144,-0.02812324701297894786,-0.13538796684506443575,0.00085461593252882700,-0.04327814272582561710,-0.02983918329455764338
567,"2-STORY 1946 & NEWER",77,11198,656,2504,1122,325000,0.02380151243826491610,0.00318386462786332469,0.12906901481925150219,0.18623517358136077877,0.01056801112032822905,0.20008166103261913762
44,"1-STORY 1946 & NEWER ALL STYLES",NULL,9200,308,938,938,130250,NULL,-0.00615498414168024960,-0.11634706416523368822,-0.10879120170123153472,-0.01954655516445082169,-0.07036688778004577003
1144,"1-STORY 1946 & NEWER ALL STYLES",NULL,9000,0,1006,1006,80000,NULL,-0.00708980383833125803,-0.33355439843885851192,-0.09598035015639355431,-0.00841725892877160728,-0.14014886250577830718
816,"1-STORY 1946 & NEWER ALL STYLES",48,12137,598,1661,1649,224900,-0.07551355605488576884,0.00757284310363980930,0.08816633498850397045,0.02741829340050169813,0.09682005694684214067,0.06107318998693103874
1447,"1-STORY 1946 & NEWER ALL STYLES",NULL,26142,312,1188,1188,157900,NULL,0.07303359236162667508,-0.11352618969414765155,-0.06169248278638601852,0.02136997511378158421,-0.03196944298071234412
1398,"2-STORY 1945 & OLDER",51,6120,180,1513,939,137500,-0.06523958345214604281,-0.02055120747010577952,-0.20661504723998686171,-0.00046414819708684746,-0.01938288904333789206,-0.06029884167533809054
153,"2-STORY 1946 & NEWER",NULL,14803,495,1993,825,190000,NULL,0.02003398965999775176,0.01552881735803852616,0.08996539211941654365,-0.03804082685021186915,0.01260769908288993334
676,"2-STORY PUD - 1946 & NEWER",24,2289,440,1441,855,148500,-0.15770533687680357705,-0.03845767875945584613,-0.02325820661939447807,-0.01402857924456235612,-0.03313084321682398044,-0.04502318551647126649
1022,"1-STORY 1946 & NEWER ALL STYLES",64,7406,632,1220,1199,194000,-0.02071903550694056336,-0.01454031682063979527,0.11214376799273528216,-0.05566384676528579245,0.02317030244602381007,0.01816248314065968754
778,"1-STORY 1946 & NEWER ALL STYLES",100,13350,440,894,864,142500,0.10256863572593614897,0.01324252456382817547,-0.02325820661939447807,-0.11708057623024434557,-0.03165784812680761383,-0.05335536160312589779
507,"2-STORY 1946 & NEWER",80,9554,471,1911,777,215000,0.03407548504100464212,-0.00450035327860796466,-0.00139642946847769386,0.07451701231534721434,-0.04589680066363249108,0.04732509944395089710
944,"DUPLEX - ALL STYLES AND AGES",100,25000,576,1632,1632,143000,0.10256863572593614897,0.06769577189374941691,0.07265152539753076876,0.02195484200637961826,0.09403773288792233707,-0.05266101359590467852
214,"1-STORY 1946 & NEWER ALL STYLES",43,13568,576,990,990,156000,-0.09263684372611864555,0.01426147803317777466,0.07265152539753076876,-0.09899466816694366735,-0.01103591686657848126,-0.03460796540815297736
847,"2-STORY 1946 & NEWER",75,9317,425,1775,740,213000,0.01695219736977176541,-0.00560811461913940966,-0.03383648588596711559,0.04889530922567125352,-0.05195244714481088715,0.04454770741506602000
